identifier;name;familyName;givenName;country;group;gender;memberships;born_place;born_day;born_month;born_year;disability;relatives;educated_at;highest_degree;occupation
257155;danilo della valle;Della Valle;Danilo;IT;The Left;MALE;AFET,INTA,DROI;Capua;1.0;2.0;1983.0;;;;;
28347;javier moreno sánchez;Moreno Sánchez;Javier;ES;S&D;MALE;INTA,LIBE;Ginebra (Suiza);12.0;3.0;1965.0;;;;;politician
197624;ivars ijabs;Ijabs;Ivars;LV;Renew;MALE;ITRE,ECON,IMCO;Riga;17.0;11.0;1972.0;;;University of Latvia;;researcher,politician,horn player
256894;sylvie josserand;Josserand;Sylvie;FR;PfE;FEMALE;EMPL,DROI;;;;;;;;;
256903;thomas pellerin-carlin;Pellerin-Carlin;Thomas;FR;S&D;MALE;ITRE,CONT,ENVI;Caen;5.0;11.0;1989.0;;;;;
197691;mathilde androuët;Androuët;Mathilde;FR;PfE;FEMALE;ENVI,FEMM;Rueil Malmaison;3.0;7.0;1984.0;;;Sciences Po Aix-en-Provence;;cadres de la fonction publique,politician
256876;anne-sophie frigout;Frigout;Anne-Sophie;FR;PfE;FEMALE;ENVI;Reims;11.0;4.0;1991.0;;;;;
256846;ondřej kolář;Kolář;Ondřej;CZ;PPE;MALE;AFET,DEVE,DROI;Prague;13.0;3.0;1984.0;;;;;
256895;julien leonardelli;Leonardelli;Julien;FR;PfE;MALE;TRAN,REGI;Lavelanet;14.0;7.0;1987.0;;;;;
204419;sandro gozi;Gozi;Sandro;FR;Renew;MALE;IMCO,AFCO,REGI;Sogliano al Rubicone;25.0;3.0;1968.0;;;Sciences Po,Université Libre de Bruxelles,Free University of Brussels,University of Bologna;university;teacher,researcher,politician
840;charles goerens;Goerens;Charles;LU;Renew;MALE;DEVE,AFCO,AGRI;Ettelbruck;6.0;2.0;1952.0;;Gust Goerens;;;politician,official
256993;leire pajín;Pajín;Leire;ES;S&D;FEMALE;DEVE,ENVI,JURI,SANT;San Sebastián;16.0;9.0;1976.0;;;;;
197395;alice kuhnke;Kuhnke;Alice;SE;Verts/ALE;FEMALE;LIBE,IMCO,FEMM;Malmö;21.0;12.0;1971.0;;;;university;media,manager,official
197502;marie-pierre vedrenne;Vedrenne;Marie-Pierre;FR;Renew;FEMALE;INTA,EMPL,ITRE;Limoges;13.0;12.0;1982.0;;;University of Rennes 1,University of Limoges;;lawyer,politician
197406;arba kokalari;Kokalari;Arba;SE;PPE;FEMALE;IMCO,FEMM,ECON,EMPL;Tirana;27.0;11.0;1986.0;;Musine Kokalari;Stockholm University,Kungsholmens gymnasium;;politician
256823;nikolas farantouris;Farantouris;Nikolas;GR;The Left;MALE;BUDG,AFCO,ENVI;Athens;28.0;1.0;1976.0;;;;;
197607;pietro fiocchi;Fiocchi;Pietro;IT;ECR;MALE;ENVI,ITRE,SANT;Milano;22.0;5.0;1964.0;;;University of Missouri;;politician
256901;jean-marc germain;Germain;Jean-Marc;FR;S&D;MALE;BUDG,INTA,TRAN;Lyon;12.0;6.0;1966.0;;;;;
257122;antonio decaro;Decaro;Antonio;IT;S&D;MALE;ENVI,BUDG,REGI;Bari;17.0;7.0;1970.0;;;;;
38511;georg mayer;Mayer;Georg;AT;PfE;MALE;PETI,ITRE;Feldbach;12.0;10.0;1973.0;;;University of Graz;;politician
256820;georgios aftias;Aftias;Georgios;GR;PPE;MALE;BUDG,CONT,ECON;Athens;25.0;7.0;1956.0;;;;;
127766;jussi saramo;Saramo;Jussi;FI;The Left;MALE;ECON,ITRE,FISC,BUDG;Porvoo;9.0;7.0;1979.0;;;;;
256887;wouter beke;Beke;Wouter;BE;PPE;MALE;AFET,ITRE,SEDE,AGRI;LOMMEL;9.0;8.0;1974.0;;;;;
101039;paolo borchia;Borchia;Paolo;IT;PfE;MALE;ITRE,INTA,ECON,TRAN;NEGRAR;27.0;5.0;1980.0;;;University of Padua;university;politician
5736;alexandre varaut;Varaut;Alexandre;FR;PfE;MALE;AFCO,LIBE;Neuilly sur Seine;18.0;1.0;1966.0;;;;;
131580;jordan bardella;Bardella;Jordan;FR;PfE;MALE;AFET;Drancy;13.0;9.0;1995.0;;;Paris-Sorbonne University - Paris IV,Ensemble Scolaire Jean-Baptiste de La Salle - Notre-Dame de la Compassion;;politician,student
256872;fabrice leggeri;Leggeri;Fabrice;FR;PfE;MALE;LIBE,AFCO,PETI;Mulhouse;28.0;3.0;1968.0;;;;;
197402;tomas tobé;Tobé;Tomas;SE;PPE;MALE;LIBE,DEVE,ITRE,TRAN;Gavle;16.0;2.0;1978.0;;;;university;manager,politician
257047;borys budka;Budka;Borys;PL;PPE;MALE;ITRE,EMPL;Czeladz;11.0;3.0;1978.0;;;;;
256868;péter magyar;Magyar;Péter;HU;PPE;MALE;AGRI,AFCO;Budapest;16.0;3.0;1981.0;;;;;
88882;victor negrescu;Negrescu;Victor;RO;S&D;MALE;BUDG,JURI,SANT,ENVI;Alba Iulia;17.0;8.0;1985.0;;;;phd;researcher,consultant,politician,manager,lawyer,media,teacher,official
96936;gabriel mato;Mato;Gabriel;ES;PPE;MALE;INTA,AFET,AGRI,PECH;Madrid;29.0;4.0;1961.0;;;;university;lawyer,official
257049;mirosława nykiel;Nykiel;Mirosława;PL;PPE;FEMALE;ITRE,FEMM;Wańkowa;23.0;9.0;1953.0;;;;;
257070;marcin sypniewski;Sypniewski;Marcin;PL;ESN;MALE;ITRE,PETI,JURI;Bydgoszcz;30.0;1.0;1979.0;;;;;
197430;engin eroglu;Eroglu;Engin;DE;Renew;MALE;ECON,AFET,ITRE;Schwalmstadt;12.0;2.0;1982.0;;;;;manager,politician
257020;stine bosse;Bosse;Stine;DK;Renew;FEMALE;ENVI,SANT,BUDG;Lyngby;21.0;12.0;1960.0;;;;;
257095;elena donazzan;Donazzan;Elena;IT;ECR;FEMALE;EMPL,ITRE,FEMM;Bassano del Grappa ;22.0;6.0;1972.0;;;;;
256962;joachim streit;Streit;Joachim;DE;Renew;MALE;BUDG,REGI,AFCO;Trier;4.0;6.0;1965.0;;;;;
257010;ľudovít ódor;Ódor;Ľudovít;SK;Renew;MALE;ECON,FISC,IMCO;Komárno;2.0;7.0;1976.0;;;;;
210480;marta temido;Temido;Marta;PT;S&D;FEMALE;AFET,ENVI,DROI,AGRI,SANT;Coimbra;2.0;3.0;1974.0;;;;;
256853;klara dostalova;Dostalova;Klara;CZ;PfE;FEMALE;IMCO,REGI;Prague;13.0;3.0;1971.0;;;;;
197579;klára dobrev;Dobrev;Klára;HU;S&D;FEMALE;REGI,AFCO,EMPL;Sofia;2.0;2.0;1972.0;;Piroska Apró,Antal Apró;Eötvös József Gimnázium,Eötvös Loránd University,ELTE Faculty of Law,Corvinus University of Budapest;;lawyer,researcher,politician
197701;konstantinos arvanitis;Arvanitis;Konstantinos;GR;The Left;MALE;EMPL,LIBE;Athens;9.0;6.0;1964.0;;;;;
124846;pina picierno;Picierno;Pina;IT;S&D;FEMALE;PETI,LIBE;S.  Maria Capua Vetere;10.0;5.0;1981.0;;;;;
256926;marie-agnes strack-zimmermann;Strack-Zimmermann;Marie-Agnes;DE;Renew;FEMALE;AFET,SEDE,ITRE;Düsseldorf;10.0;3.0;1958.0;;;;;
197672;eugen tomac;Tomac;Eugen;RO;Renew;MALE;CULT,PETI,EMPL;Ismail;27.0;6.0;1981.0;;;University of Bucharest;phd;researcher,manager,media,politician,official
197623;thierry mariani;Mariani;Thierry;FR;PfE;MALE;DEVE,INTA;ORANGE;8.0;8.0;1958.0;;;Q3152348;;politician
256900;fernand kartheiser;Kartheiser;Fernand;LU;ECR;MALE;EMPL,ITRE,ECON;Luxembourg;30.0;9.0;1959.0;;;;;
124867;brando benifei;Benifei;Brando;IT;S&D;MALE;INTA,AFCO,IMCO,JURI;La Spezia;1.0;1.0;1986.0;;;University of Bologna;;politician
197500;mounir satouri;Satouri;Mounir;FR;Verts/ALE;MALE;AFET,DROI,DEVE;Casablanca;25.0;5.0;1975.0;;;;;politician,official
125106;johan van overtveldt;Van Overtveldt;Johan;BE;ECR;MALE;BUDG,ECON,FISC;Mortsel;24.0;8.0;1955.0;;;University of Antwerp;phd;researcher,manager,politician,media,teacher
256865;eszter lakos;Lakos;Eszter;HU;PPE;FEMALE;ITRE,AFET;GYOR;8.0;3.0;1981.0;;;;;
198073;anna-maja henriksson;Henriksson;Anna-Maja;FI;Renew;FEMALE;IMCO,DEVE,LIBE;Jakobstad;7.0;1.0;1964.0;;;;;
257109;marco squarta;Squarta;Marco;IT;ECR;MALE;CULT,CONT;Perugia;4.0;6.0;1979.0;;;;;
197497;sven mikser;Mikser;Sven;EE;S&D;MALE;AFET,SEDE,ITRE;Tartu;8.0;11.0;1973.0;;;University of Tartu;;politician
204413;marcos ros sempere;Ros Sempere;Marcos;ES;S&D;MALE;REGI,CULT;Murcia;24.0;3.0;1974.0;;;Complutense University of Madrid,Technical University of Madrid;;politician
220896;reinhold lopatka;Lopatka;Reinhold;AT;PPE;MALE;AFET,DEVE,DROI;Vorau;27.0;1.0;1960.0;;;;;
256810;mika aaltola;Aaltola;Mika;FI;PPE;MALE;AFET,INTA;Jämsänkoski;2.0;5.0;1969.0;;;;;
257058;daniel obajtek;Obajtek;Daniel;PL;ECR;MALE;ITRE,IMCO;Myslenice;2.0;1.0;1976.0;;;;;
197839;radan kanev;Kanev;Radan;BG;PPE;MALE;ENVI,ITRE,SANT;Sofia;30.0;9.0;1975.0;;;Sofia University,Alphonse-de-Lamartine High School;;lawyer,politician
197578;silvia sardone;Sardone;Silvia;IT;PfE;FEMALE;ENVI,DROI,AFET,ITRE;Milan;25.0;12.0;1982.0;;;Bocconi University;;politician
28223;andreas schwab;Schwab;Andreas;DE;PPE;MALE;IMCO,ECON;Rottweil;9.0;4.0;1973.0;;;;university;lawyer,politician
197460;sergey lagodinsky;Lagodinsky;Sergey;DE;Verts/ALE;MALE;AFET,JURI,ITRE;Astrakhan;1.0;12.0;1975.0;;;John F. Kennedy School of Government;phd;lawyer,politician
192254;marieke ehlers;Ehlers;Marieke;NL;PfE;FEMALE;LIBE,DEVE,AFCO;;;;;;;;;
197468;özlem demirel;Demirel;Özlem;DE;The Left;FEMALE;AFET,SEDE,EMPL,LIBE;Malatya;10.0;3.0;1984.0;;;University of Bonn;;politician
257118;luis-vicențiu lazarus;Lazarus;Luis-Vicențiu;RO;NI;MALE;TRAN,AGRI;Drobeta- Turnu Severin;12.0;3.0;1967.0;;;;;
256915;mélissa camara;Camara;Mélissa;FR;Verts/ALE;FEMALE;LIBE,FEMM,PECH;Mont-Saint-Aignan;27.0;11.0;1991.0;;;;;
197627;virginie joron;Joron;Virginie;FR;PfE;FEMALE;CONT,IMCO,PETI;Troyes;11.0;12.0;1973.0;;;University of Nice Sophia Antipolis;phd;cadre,lawyer,ingénieurs et cadres techniques d'entreprise,anciens cadres,politician
124985;luke ming flanagan;Flanagan;Luke Ming;IE;The Left;MALE;AGRI,IMCO,PECH;Roscommon;22.0;1.0;1972.0;;;;;
257065;sérgio humberto;Humberto;Sérgio;PT;PPE;MALE;TRAN,EMPL,ENVI;Trofa;7.0;11.0;1975.0;;;;;
256843;jana nagyová;Nagyová;Jana;CZ;PfE;FEMALE;ITRE,ENVI;Kosice;26.0;9.0;1970.0;;;;;
257237;regina doherty;Doherty;Regina;IE;PPE;FEMALE;IMCO,FISC,ECON,EMPL;Dublin;26.0;1.0;1971.0;;;;;
257059;bruno gonçalves;Gonçalves;Bruno;PT;S&D;MALE;ITRE,FISC,ECON,ENVI,IMCO;Braga;27.0;12.0;1996.0;;;;;
257078;paulo cunha;Cunha;Paulo;PT;PPE;MALE;LIBE,CONT,ITRE,PETI;Vila Nova de Famalicao;22.0;8.0;1971.0;;;;;
1927;peter liese;Liese;Peter;DE;PPE;MALE;ENVI,SANT;OLSBERG;20.0;5.0;1965.0;;;University of Bonn;phd;politician,doctor
256904;chloé ridel;Ridel;Chloé;FR;S&D;FEMALE;LIBE,DROI,AFET,ENVI;Clamart;25.0;11.0;1991.0;;;;;
98582;loránt vincze;Vincze;Loránt;RO;PPE;MALE;AFCO,LIBE;Târgu Mureș / Marosvásárhely;3.0;11.0;1977.0;;;;university;manager,media,politician
256850;filip turek;Turek;Filip;CZ;PfE;MALE;ENVI,ITRE,IMCO;Prague;15.0;10.0;1985.0;;;;;
256866;gabriella gerzsenyi;Gerzsenyi;Gabriella;HU;PPE;FEMALE;REGI,ENVI;Beregszász;30.0;10.0;1977.0;;;;;
124807;jens gieseke;Gieseke;Jens;DE;PPE;MALE;TRAN,ENVI,ITRE;Lingen;18.0;5.0;1971.0;;;;;lawyer,researcher,manager,politician
245018;christophe clergeau;Clergeau;Christophe;FR;S&D;MALE;ENVI,SANT,DEVE,ITRE;Nantes;1.0;9.0;1968.0;;Marie-Françoise Clergeau;University of Paris 1 Pantheon-Sorbonne,Sciences Po,University of Nantes,Lycée Gabriel Guist'hau;phd;teacher,researcher,manager,politician
197572;anna zalewska;Zalewska;Anna;PL;ECR;FEMALE;ENVI,AGRI;Świebodzice;6.0;7.0;1965.0;;;University of Wrocław;;politician
204449;riho terras;Terras;Riho;EE;PPE;MALE;AFET,SEDE;Kohtla-Järve;17.0;4.0;1967.0;;;Bundeswehr University Munich,University of Tartu;;military personnel,politician
257150;michele picaro;Picaro;Michele;IT;ECR;MALE;ENVI,SANT,BUDG;Bari;15.0;5.0;1981.0;;;;;
256840;jan farský;Farský;Jan;CZ;PPE;MALE;ITRE,REGI;Turnov;11.0;7.0;1979.0;;;;;
111412;villy søvndal;Søvndal;Villy;DK;Verts/ALE;MALE;AFET,EMPL;Struer;4.0;4.0;1952.0;;;;;
125670;massimiliano salini;Salini;Massimiliano;IT;PPE;MALE;ENVI,AFET,TRAN;Soresina (CR);11.0;3.0;1973.0;;;University of Milan;;politician
86057;bartłomiej sienkiewicz;Sienkiewicz;Bartłomiej;PL;PPE;MALE;AFCO,LIBE;Kielce;29.0;7.0;1961.0;;;;;
197534;françois-xavier bellamy;Bellamy;François-Xavier;FR;PPE;MALE;LIBE,AFCO,ITRE;Paris;11.0;10.0;1985.0;;;Lycée Henri-IV,Paris-Sorbonne University - Paris IV,École Normale Supérieure;;essayist,politician
257301;cynthia ní mhurchú;Ní Mhurchú;Cynthia;IE;Renew;FEMALE;IMCO,PETI,TRAN;;;;;;;;;
190517;martin schirdewan;Schirdewan;Martin;DE;The Left;MALE;ECON,INTA;Berlin;12.0;7.0;1975.0;;;Free University Berlin;phd;manager,researcher,media,politician
197514;andrzej halicki;Halicki;Andrzej;PL;PPE;MALE;BUDG,AFET,DEVE;Warszawa;26.0;11.0;1961.0;;;SGH Warsaw School of Economics;;politician
257019;alvise pérez;PÉREZ;Alvise;ES;NI;MALE;AGRI,LIBE;Sevilla;26.0;2.0;1990.0;;;;;
257082;jagna marczułajtis-walczak;Marczułajtis-Walczak;Jagna;PL;PPE;FEMALE;EMPL,FEMM;Zakopane;15.0;12.0;1978.0;;;;;
256862;dóra dávid;Dávid;Dóra;HU;PPE;FEMALE;IMCO,PETI;Pecs;14.0;3.0;1985.0;;;;;
197440;delara burkhardt;Burkhardt;Delara;DE;S&D;FEMALE;ENVI,ITRE,IMCO;Hamburg;3.0;11.0;1992.0;;;University of Kiel;university;manager,politician
198183;mihai tudose;Tudose;Mihai;RO;S&D;MALE;INTA,SEDE,AFET;Braila;6.0;3.0;1967.0;;;Dimitrie Cantemir Christian University;phd;lawyer,manager,politician
25758;ruth firmenich;Firmenich;Ruth;DE;NI;FEMALE;REGI,AFET,DROI;Köln;24.0;8.0;1964.0;;;;;
191693;elsi katainen;Katainen;Elsi;FI;Renew;FEMALE;AGRI,REGI;Haapajärvi;17.0;12.0;1966.0;;;University of Jyväskylä;;politician
28219;daniel caspary;Caspary;Daniel;DE;PPE;MALE;INTA,ECON;Karlsruhe;4.0;4.0;1976.0;;;Karlsruhe Institute of Technology;university;politician
256991;sebastiaan stöteler;Stöteler;Sebastiaan;NL;PfE;MALE;AFET,ENVI,SEDE;Almelo;18.0;11.0;1983.0;;;;;
256813;vladimir prebilič;Prebilič;Vladimir;SI;Verts/ALE;MALE;REGI,AFET,ECON;Ljubljana;21.0;5.0;1974.0;;;;;
220908;branko grims;Grims;Branko;SI;PPE;MALE;LIBE,AFCO;Kranj;26.0;8.0;1962.0;;;;;
257135;valentina palmisano;Palmisano;Valentina;IT;The Left;FEMALE;REGI,PETI,SANT,ENVI;Brindisi;24.0;1.0;1983.0;;;;;
197684;pernando barrena arza;Barrena Arza;Pernando;ES;The Left;MALE;LIBE,AFET;Pamplona;1.0;11.0;1965.0;;;;;
5729;kathleen van brempt;Van Brempt;Kathleen;BE;S&D;FEMALE;INTA,TRAN;Wilrijk;18.0;11.0;1969.0;;;Katholieke Universiteit Leuven;university;researcher,politician
256890;rudi kennes;Kennes;Rudi;BE;The Left;MALE;INTA,ITRE,CONT,EMPL;Niel;22.0;7.0;1959.0;;;;;
125023;anja hazekamp;Hazekamp;Anja;NL;The Left;FEMALE;ENVI,PECH,AGRI,SANT;Vlagtwedde;21.0;1.0;1968.0;;;University of Groningen;phd;researcher,politician,official
256987;oihane agirregoitia martínez;Agirregoitia Martínez;Oihane;ES;Renew;FEMALE;TRAN,ITRE,PECH;Bilbao;18.0;4.0;1980.0;;;;;
124802;siegfried mureşan;Mureşan;Siegfried;RO;PPE;MALE;BUDG,ECON;Hunedoara;20.0;9.0;1981.0;;;;;
199941;marianne vind;Vind;Marianne;DK;S&D;FEMALE;EMPL,TRAN,FEMM;Koge;3.0;12.0;1970.0;;;Roskilde University;university;engineer,trade unionist,politician
256916;mārtiņš staķis;Staķis;Mārtiņš;LV;Verts/ALE;MALE;REGI,AFET,SEDE;Tukums;4.0;7.0;1979.0;;;;;
257097;alberico gambino;Gambino;Alberico;IT;ECR;MALE;AFET,SEDE,TRAN;PAGANI;7.0;12.0;1967.0;;;;;
197529;leila chaibi;Chaibi;Leila;FR;The Left;FEMALE;EMPL,IMCO;Dijon;5.0;10.0;1982.0;;;;;manager,politician
124808;norbert lins;Lins;Norbert;DE;PPE;MALE;AGRI,ENVI,TRAN;Ravensburg;22.0;12.0;1977.0;;;;university;teacher,manager,politician,official
197405;jörgen warborn;Warborn;Jörgen;SE;PPE;MALE;INTA,ITRE,JURI;Varberg;23.0;1.0;1969.0;;;;university;businessperson,manager,politician
256870;valérie devaux;Devaux;Valérie;FR;Renew;FEMALE;TRAN,FEMM,EMPL;Amiens;19.0;6.0;1964.0;;;;;
257438;anouk van brug;Van Brug;Anouk;NL;Renew;FEMALE;ECON,BUDG;Amsterdam;14.0;9.0;1992.0;;;;;
256941;alexander jungbluth;Jungbluth;Alexander;DE;ESN;MALE;BUDG,CONT,ECON;WUERSELEN;7.0;2.0;1987.0;;;;;
257092;hanna gedin;Gedin;Hanna;SE;The Left;FEMALE;IMCO,ITRE,FEMM;Lyngby;11.0;3.0;1978.0;;;;;
125093;kostas papadakis;Papadakis;Kostas;GR;NI;MALE;AFET,TRAN,SEDE;Athina;18.0;4.0;1975.0;;;;university;
257114;claudiu-richard târziu;Târziu;Claudiu-Richard;RO;ECR;MALE;ENVI,AFET,AGRI,SEDE;Bacău;20.0;2.0;1973.0;;;;;
256961;sebastian everding;Everding;Sebastian;DE;The Left;MALE;AGRI,ENVI,PECH;;;;;;;;university;manager,media,teacher
257014;veronika cifrová ostrihoňová;Cifrová Ostrihoňová;Veronika;SK;Renew;FEMALE;LIBE,FEMM;Bratislava;3.0;2.0;1989.0;;;;;
256959;alexander sell;Sell;Alexander;DE;ESN;MALE;AFET,LIBE;Mainz;25.0;11.0;1980.0;;;;;
257044;rasmus nordqvist;Nordqvist;Rasmus;DK;Verts/ALE;MALE;ENVI,BUDG,PECH;Copenhagen;18.0;7.0;1975.0;;;;;
256948;arno bausemer;Bausemer;Arno;DE;ESN;MALE;IMCO,AGRI,CONT,TRAN;Havelberg;2.0;12.0;1982.0;;;;;
197429;marion walsmann;Walsmann;Marion;DE;PPE;FEMALE;IMCO,JURI,AGRI;Erfurt;17.0;3.0;1963.0;;;Leipzig University;university;lawyer,manager,politician,official
256960;sibylle berg;Berg;Sibylle;DE;NI;NKN;REGI,CULT;;;;;;;;;
96697;waldemar tomaszewski;Tomaszewski;Waldemar;LT;ECR;MALE;DEVE,REGI,DROI;Vilnius;3.0;3.0;1965.0;;;Vilnius Gediminas Technical University;university;engineer,politician,official
197498;robert biedroń;Biedroń;Robert;PL;S&D;MALE;AFET,DEVE,DROI;Rymanów;13.0;4.0;1976.0;;;University of Warmia and Mazury in Olsztyn;;activist,media,politician
36392;aldo patriciello;Patriciello;Aldo;IT;PfE;MALE;ENVI,ITRE,IMCO,REGI;Venafro;27.0;9.0;1957.0;;;;;politician
197649;gheorghe falcă;Falcă;Gheorghe;RO;PPE;MALE;EMPL,TRAN,PETI,IMCO;Brad;22.0;1.0;1967.0;;;Politehnica University of Timișoara;;teacher,manager,engineer,politician
256857;viktória ferenc;Ferenc;Viktória;HU;PfE;FEMALE;ENVI,FEMM,AFET;Uzhhorod;12.0;6.0;1984.0;;;;;
256939;thomas geisel;Geisel;Thomas;DE;NI;MALE;BUDG,ITRE;ELLWANGEN;26.0;10.0;1963.0;;;;;
256869;grégory allione;Allione;Grégory;FR;Renew;MALE;EMPL,ENVI;Toulon;25.0;7.0;1971.0;;;;;
257088;sofie eriksson;Eriksson;Sofie;SE;S&D;FEMALE;ITRE,REGI,PECH;Gävle;13.0;12.0;1992.0;;;;;
38542;johan danielsson;Danielsson;Johan;SE;S&D;MALE;EMPL,TRAN,IMCO;Borlange;30.0;6.0;1982.0;;;Linköping University;;politician
257170;sandro ruotolo;Ruotolo;Sandro;IT;S&D;MALE;CULT,PETI,LIBE;Napoli;9.0;7.0;1955.0;;;;;
257033;niels flemming hansen;Hansen;Niels Flemming;DK;PPE;MALE;ITRE,ENVI;Vejle;16.0;5.0;1974.0;;;;;
229839;rené repasi;Repasi;René;DE;S&D;MALE;ECON,JURI,ITRE,FISC;Karlsruhe;8.0;11.0;1979.0;;;;phd;politician,researcher,manager,teacher
128483;markus buchheit;Buchheit;Markus;DE;ESN;MALE;ITRE,INTA;Zweibrücken;11.0;8.0;1983.0;;;;;lawyer,politician
257127;ilaria salis;Salis;Ilaria;IT;The Left;FEMALE;LIBE,AFET,DROI;;;;;;;;;
256839;anna stürgkh;Stürgkh;Anna;AT;Renew;FEMALE;ITRE,ENVI,IMCO;Wien;2.0;4.0;1994.0;;;;;
118859;roberta metsola;Metsola;Roberta;MT;PPE;FEMALE;ENVI,ITRE;St Julians;18.0;1.0;1979.0;;;University of Malta,St Aloysius' College;university;lawyer,politician,official
95074;jeroen lenaers;Lenaers;Jeroen;NL;PPE;MALE;LIBE,EMPL;Stramproy;29.0;4.0;1984.0;;;Maastricht University;university;politician
197591;irene tinagli;Tinagli;Irene;IT;S&D;FEMALE;ECON,ENVI,ITRE;Empoli;16.0;4.0;1974.0;;;Bocconi University,Carnegie Mellon University;;researcher,politician
256937;vivien costanzo;Costanzo;Vivien;DE;S&D;FEMALE;TRAN,EMPL;HEPPENHEIM;6.0;2.0;1990.0;;;;;
256861;kinga kollár;Kollár;Kinga;HU;PPE;FEMALE;CONT,ECON,BUDG,FISC;Esztergom;6.0;3.0;1978.0;;;;;
256877;pascale piera;Piera;Pascale;FR;PfE;FEMALE;ITRE,JURI,LIBE;Chatou;23.0;2.0;1967.0;;;;;
256949;siegbert frank droese;Droese;Siegbert Frank;DE;ESN;MALE;TRAN,PECH,SEDE;Leipzig;7.0;6.0;1969.0;;;;;
